"agecat_cdc","sex_cdc","year_cdc","allcause","sncause","smncause","cardcause","pulcause","extcause","othcause"
2,1,1978,0.71035123007891,0.0529166021971221,0.0490484295218939,0.0213523131672598,0.049203156428903,0.342101191397184,0.244777966888442
2,1,1979,0.71035123007891,0.0529166021971221,0.0490484295218939,0.0213523131672598,0.049203156428903,0.342101191397184,0.244777966888442
2,1,1980,0.726241448053143,0.055829525307173,0.0524736522012773,0.0279147626535865,0.0449992075563279,0.341231278994934,0.256266673541122
2,1,1981,0.677028738692516,0.0576946229494492,0.0538679387742306,0.0256093479418474,0.0437125076938429,0.315848624616117,0.234163635491259
2,1,1982,0.640394648961367,0.0541340800381012,0.0496708979073003,0.0251953829964567,0.0390168502402272,0.30234459595748,0.219703739729102
2,1,1983,0.634988901767555,0.0558711422876151,0.0522120750345219,0.0267393376187578,0.0399682730722486,0.291880980112125,0.220529168676808
2,1,1984,0.573468405310633,0.0462429858459081,0.0430585886169983,0.0253367257778479,0.032259328449391,0.268181627495581,0.201447737741905
2,1,1985,0.585393379243671,0.049139364067613,0.0429279275983923,0.0215329797599652,0.0338178207768685,0.273855332331866,0.207047882307358
2,1,1986,0.584127840393578,0.0481062580896635,0.0442687218317986,0.025903369740588,0.0312485095283284,0.274109732704635,0.204759970330363
2,1,1987,0.580380918393893,0.0446761185715083,0.0408623035715015,0.0227466823214692,0.0318725967857712,0.27296018785763,0.208125332857514
2,1,1988,0.571352615389946,0.0429089739584489,0.0380360305436093,0.0238232789169937,0.0291023009497367,0.26679365196247,0.208724409602297
2,1,1989,0.548283791690579,0.0416215433108177,0.0370858623089978,0.0214777835674412,0.0312161574831133,0.256532781367636,0.197435525961571
2,1,1990,0.523571674310716,0.0415533074849775,0.03693627331998,0.0186000519218471,0.0275702897281279,0.237711301866443,0.198136723309321
2,1,1991,0.519885591753188,0.0420278339933974,0.0370153400308821,0.0228775365468646,0.0311031676648384,0.233530808458725,0.190346245089362
2,1,1992,0.478523960243692,0.0354276074530641,0.0311561937885102,0.0189701018631655,0.0258797416146496,0.222741659625116,0.175504849687697
2,1,1993,0.492756102639911,0.0429556923143009,0.0371542051339212,0.0202434871826016,0.0261684102604362,0.227245487214448,0.176143025668125
2,1,1994,0.470889907141148,0.040579161484957,0.0351849527075005,0.017898965488833,0.026235469963084,0.221162559875717,0.165013750328556
2,1,1995,0.445378668743537,0.04010752766463,0.0357882554545929,0.0167834577304298,0.0204856910533187,0.201771716097446,0.166230276197713
2,1,1996,0.417821946219367,0.0355566600992892,0.0306910118751759,0.0138483834070916,0.0243282411205663,0.190883122638289,0.15320553895413
2,1,1997,0.393872897556701,0.0343266350962584,0.0302882074378751,0.0150179028546131,0.0242305659503001,0.179205227340761,0.141092566314768
2,1,1998,0.371093871626175,0.0275778664872877,0.0240194321018312,0.0144879114265014,0.0226214757361162,0.178557153984512,0.127849463991758
2,1,1999,0.379165982680972,0.0331371951250598,0.0289313203591868,0.0132548780500239,0.0219215290827318,0.172568316151273,0.138284064271884
2,1,2000,0.359209109054562,0.0338348523401252,0.0296372954708616,0.0136102601518549,0.0172990222490866,0.16955585777965,0.124909116533846
2,1,2001,0.370857294394554,0.0331328179538425,0.0292950398124708,0.0154790385035326,0.0189330388307672,0.168222608530127,0.135089790576285
2,1,2002,0.354605447730449,0.0310880043270458,0.0272967842871622,0.0109945381156625,0.0221154502326545,0.163907079724302,0.126500375330784
2,1,2003,0.354140575011009,0.032331305149625,0.0284465359262205,0.0111530471252582,0.0250630272477713,0.160779319794453,0.124813875693901
2,1,2004,0.328723184055697,0.0297823949314335,0.0263077821894329,0.0116647713481448,0.0186139968321459,0.149408347906025,0.119253673037948
2,1,2005,0.340186941644344,0.0305122464838327,0.0266982156733536,0.009965693408026,0.0195622870601992,0.159328061276465,0.120818653415821
2,1,2006,0.312851935341963,0.0284410850310876,0.0254861671057798,0.0109578206396831,0.0200688175760488,0.144667856759861,0.108716355335283
2,1,2007,0.322601308017255,0.0268222044251248,0.0233928814849262,0.0100430171820102,0.0200860343640204,0.151257636826617,0.114392415219482
2,1,2008,0.326539105028217,0.0289798908658537,0.0264335406224105,0.0117617130292377,0.021340840135524,0.143808161367793,0.120648499629809
2,1,2009,0.300686783074431,0.0253083063910343,0.021692834049458,0.00927971234337924,0.0197645821339506,0.140882905576758,0.10545127662931
2,1,2010,0.29620171866833,0.027573249420751,0.0237202189340085,0.0108366482439633,0.0192651524337125,0.139551947941705,0.0989747206281981
2,1,2011,0.291310704366269,0.0253155664085448,0.022166261496477,0.010174677408219,0.0196225921444223,0.13614687389093,0.100050994514153
2,1,2012,0.2920946503749,0.029026524755418,0.0265873209944585,0.00975681504383798,0.0186599087713401,0.128667998390613,0.10598340341369
2,1,2013,0.285531984929123,0.0248288682547063,0.0224934796564914,0.0117998581804545,0.0204039214370359,0.130904676689417,0.0975946603675092
2,1,2014,0.266900274039734,0.0246993347522958,0.0223645717657604,0.00933905194614169,0.0206442200914711,0.12165343982474,0.0905642274250846
2,1,2015,0.280136228983182,0.0261591480812879,0.0240713287508565,0.00957940633962655,0.0176850578577721,0.128216669468848,0.0984959472356474
2,1,2016,0.276593462169162,0.02807619806593,0.0252563179108366,0.0076014160702518,0.0196165576006498,0.121867864094037,0.0994314263382936
2,1,2017,0.276593462169162,0.02807619806593,0.0252563179108366,0.0076014160702518,0.0196165576006498,0.121867864094037,0.0994314263382936
3,1,1975,0.367047685024824,0.056113612746796,0.0533425701420159,0.00658122618635261,0.0129315321556402,0.220297887080014,0.0711234268560213
3,1,1976,0.367047685024824,0.056113612746796,0.0533425701420159,0.00658122618635261,0.0129315321556402,0.220297887080014,0.0711234268560213
3,1,1977,0.367047685024824,0.056113612746796,0.0533425701420159,0.00658122618635261,0.0129315321556402,0.220297887080014,0.0711234268560213
3,1,1978,0.367047685024824,0.056113612746796,0.0533425701420159,0.00658122618635261,0.0129315321556402,0.220297887080014,0.0711234268560213
3,1,1979,0.367047685024824,0.056113612746796,0.0533425701420159,0.00658122618635261,0.0129315321556402,0.220297887080014,0.0711234268560213
3,1,1980,0.350037708980359,0.0572661223457328,0.0546897323833481,0.00761206125250027,0.0113595375614235,0.196742506218468,0.0770574816022336
3,1,1981,0.343418591472482,0.0528336294573049,0.0500336905690145,0.00937370845210248,0.0120519108669889,0.192708837398418,0.0764505052976669
3,1,1982,0.328894965568273,0.0588974230969245,0.0552239871449333,0.0102856206655752,0.0101631728005088,0.177059612885973,0.0724891361192916
3,1,1983,0.308101724676064,0.0473347436409909,0.044779397583251,0.00912623592049953,0.00924791906610619,0.170599770140538,0.0717930559079297
3,1,1984,0.296535260493671,0.0440020063958351,0.0418497343438649,0.0110005015989588,0.010761360259851,0.163333534610627,0.0674378576283994
3,1,1985,0.28493903711712,0.0433857793141295,0.0405715666018616,0.00762182609572544,0.0107878153970268,0.161348195503357,0.0617954208068817
3,1,1986,0.278496430114595,0.0425115601159743,0.0405688275300292,0.00914227099268264,0.00834232228082291,0.157704174623776,0.0607961021013396
3,1,1987,0.295569971257054,0.0461968240356245,0.0429451058389422,0.00953089816268952,0.00930664173533212,0.161240371269971,0.0692952360534367
3,1,1988,0.283215706390475,0.0415911177216782,0.0386203235987012,0.00880235295696893,0.0102327353124764,0.160642941464683,0.0619465589346689
3,1,1989,0.273706559306814,0.0394748105454448,0.0365305567202321,0.00741515778201726,0.0106865509211425,0.153973570414829,0.06215646964338
3,1,1990,0.255956679521548,0.0375865289013869,0.0350952027782402,0.00704070426106671,0.0102902600738667,0.131715328945494,0.0693238573397338
3,1,1991,0.244895891999629,0.037503690266959,0.0350461834973292,0.00726567218847068,0.00993687519893784,0.128324592622842,0.0618650617224195
3,1,1992,0.236433000705696,0.0362438755003801,0.0337004456407043,0.00773626582318054,0.00900798075301844,0.121978657020285,0.0614662216088317
3,1,1993,0.230786282474029,0.0360374403863214,0.0340470003649838,0.00586656006288952,0.00953316010219548,0.115131241234207,0.0642178806884157
3,1,1994,0.224431908016182,0.034496395742652,0.0312110247195423,0.00657074204621942,0.00975344522485695,0.112934628919396,0.0606766960830574
3,1,1995,0.222241378652088,0.032150651522906,0.0300407650167153,0.0075353089506811,0.00823860445274467,0.111924455614117,0.0623923581116396
3,1,1996,0.216353278942119,0.0321579646427604,0.0297977470543009,0.00580220157162956,0.00973589755239536,0.105914764282119,0.0627424508932145
3,1,1997,0.19722977519567,0.028933463353888,0.0279690145754251,0.00646180681570165,0.00916226339539786,0.100399117837991,0.052273123792691
3,1,1998,0.194025167291965,0.0294179473470152,0.0265618359541011,0.00942516759661654,0.00780670447396521,0.100630324743674,0.0467450231306942
3,1,1999,0.186093367704387,0.0292784371795598,0.0264358704630977,0.00625364677621666,0.00720116901503737,0.0951312327775988,0.0482288819559739
3,1,2000,0.175800751039814,0.0286032573313427,0.0255623794755189,0.00608175571164762,0.00769722207255401,0.0884705401178739,0.0449479758063957
3,1,2001,0.167198112045777,0.0270111599657045,0.0244939909366425,0.00416301031729496,0.0067769935397825,0.0851964902144086,0.0440504580085862
3,1,2002,0.16731084290259,0.031358495232624,0.0291958403889948,0.00393209971568953,0.00688117450245668,0.0792318092711441,0.0459072641806753
3,1,2003,0.16335305655482,0.0312761339989107,0.0291844180308307,0.00557790924821338,0.00816765282774102,0.0734092699273796,0.0449220905525756
3,1,2004,0.165309919419203,0.0324590297704574,0.030449182725847,0.0033162476236071,0.00693397230390576,0.0770776341608074,0.0455230355604248
3,1,2005,0.156931295257054,0.0284412758756358,0.0265250196996178,0.00504277941057372,0.00816930264512943,0.0721117455712042,0.043166191754511
3,1,2006,0.155262793038501,0.0282295987342729,0.0258270796930582,0.00490514304248004,0.00750787200379598,0.0717752563562895,0.0428449229016624
3,1,2007,0.150785274621776,0.0273974560866427,0.025312867036572,0.00625376715021191,0.00764349318359234,0.0648207928426727,0.0446697653586565
3,1,2008,0.137116625940933,0.0252428172398423,0.0221979637984606,0.00520571717397526,0.00844701277286553,0.0582450997012704,0.0399759790529799
3,1,2009,0.135626040781916,0.0279401285730986,0.0257087988606636,0.00368654474228384,0.0122238062507306,0.0526787840805296,0.0390967771352734
3,1,2010,0.127530911086604,0.024639934519374,0.0230036888676968,0.00327249130335436,0.00798872876995329,0.0551511034359426,0.0364786530579795
3,1,2011,0.132894371027794,0.0253269707103695,0.0234972656020158,0.00365941021670738,0.00963002688607206,0.0543133516374464,0.039964611577199
3,1,2012,0.126204765511068,0.0264838788231559,0.0242848563937963,0.00315511913777669,0.00736194465481228,0.0530633673171534,0.0361404555781694
3,1,2013,0.131601810033977,0.0252165434989182,0.0229327810688275,0.00342564364513605,0.00999146063164682,0.0517652817487226,0.041202880509553
3,1,2014,0.129504146089075,0.0245265774096479,0.0230950651094739,0.00381736613379735,0.0096388494878383,0.0521070477263338,0.0394143053314576
3,1,2015,0.131655284587669,0.0248586593992695,0.0231376752870123,0.00392001936680788,0.00889175124666177,0.0524900154238421,0.0414948391510882
3,1,2016,0.132023985220217,0.0262705678651702,0.0242571301820733,0.00354748544164708,0.0078619947625692,0.0547463293832562,0.0395976077675741
3,1,2017,0.132023985220217,0.0262705678651702,0.0242571301820733,0.00354748544164708,0.0078619947625692,0.0547463293832562,0.0395976077675741
4,1,1975,0.399723815593796,0.0495007435734013,0.0474824729126833,0.00987890376035692,0.0111536010197578,0.258232419800297,0.0709581474399829
4,1,1976,0.399723815593796,0.0495007435734013,0.0474824729126833,0.00987890376035692,0.0111536010197578,0.258232419800297,0.0709581474399829
4,1,1977,0.399723815593796,0.0495007435734013,0.0474824729126833,0.00987890376035692,0.0111536010197578,0.258232419800297,0.0709581474399829
4,1,1978,0.399723815593796,0.0495007435734013,0.0474824729126833,0.00987890376035692,0.0111536010197578,0.258232419800297,0.0709581474399829
4,1,1979,0.399723815593796,0.0495007435734013,0.0474824729126833,0.00987890376035692,0.0111536010197578,0.258232419800297,0.0709581474399829
4,1,1980,0.383309927920345,0.0479808282779037,0.0444386194788638,0.0112706643605814,0.0118073626634662,0.243446350188558,0.0688047224298352
4,1,1981,0.36731446609479,0.0439494164672368,0.0411691614109153,0.0110140873385046,0.0108002215649414,0.235787015353424,0.0657637253706829
4,1,1982,0.348914667350771,0.0427924383497856,0.0412833851082314,0.0101322146218636,0.0106711622081329,0.217734824852813,0.0675840273181753
4,1,1983,0.341736423719024,0.0443174036523231,0.0415817614515624,0.0109425688030427,0.0106142917389515,0.216006308172063,0.0598558513526438
4,1,1984,0.347698799448116,0.0412087466012582,0.0394170619664209,0.00963030491225057,0.0124298121541839,0.219705328346926,0.0647246074334979
4,1,1985,0.350401539518698,0.0399148071202969,0.037735550409706,0.0104374926665144,0.00997870178007423,0.229624838663317,0.0604456992884956
4,1,1986,0.363477332873039,0.0392403774236712,0.0358023987370052,0.0106695890275843,0.0133962617790781,0.235323713552832,0.0648473910898736
4,1,1987,0.350795553776613,0.0365933520249474,0.0342094202969378,0.0112044791216451,0.0123964449856499,0.234221292276943,0.0563799853674271
4,1,1988,0.343911175090184,0.0372659168054379,0.034663217853947,0.0136050172464297,0.011593840783914,0.21756197144508,0.0638844288093221
4,1,1989,0.338607861535646,0.038462320579375,0.0361383132936122,0.00964463023591579,0.0120848378859668,0.211833264097283,0.0665828087371054
4,1,1990,0.316290566210464,0.036503867807937,0.0339863596832517,0.0119009474985124,0.0122442440609695,0.198654277475168,0.0569872293678766
4,1,1991,0.327579116677416,0.0377045761813267,0.0353961327416536,0.00912384788061258,0.0127514018572417,0.205341540252823,0.0626577505054116
4,1,1992,0.304755718876381,0.037011400046061,0.0341232272100967,0.00930633469366274,0.00994815087943258,0.189549713530694,0.0589401197265307
4,1,1993,0.313156329119796,0.0325248917061839,0.0308569485417642,0.00969491964318943,0.0127180666287001,0.191292231669383,0.06692621947234
4,1,1994,0.307741264374912,0.0328695609479212,0.0308152133886761,0.0112989115758479,0.0109907594419611,0.189718997096282,0.0628630353128993
4,1,1995,0.305563346218412,0.0324159319732868,0.0292657943834063,0.00894232606159637,0.0116859942850407,0.187483995268696,0.0650350986297919
4,1,1996,0.281468544810636,0.0295225658845262,0.0280163125230708,0.0122508606731707,0.0117487762193523,0.168599959592243,0.0593463824413435
4,1,1997,0.270627021301573,0.0288748477474084,0.0268834789372423,0.0112512337774384,0.00945900184828896,0.162595263350062,0.0584466745783749
4,1,1998,0.260673050334411,0.0314028334806182,0.029827769732374,0.00905661655240399,0.0116160951433008,0.155537545139112,0.0530599600189755
4,1,1999,0.244069629357869,0.0284812265271247,0.0266468424457167,0.00878573428463848,0.0112959440802495,0.141151027737818,0.0543556967280381
4,1,2000,0.24248595344745,0.0301325155793185,0.0285165762580301,0.00941047016514995,0.00922035965676308,0.139636168410154,0.0540864396360638
4,1,2001,0.227128736400306,0.0284725085368676,0.026053275785369,0.00883950428432163,0.00837426721672576,0.127847146175347,0.0535953101870449
4,1,2002,0.22920112297531,0.030303033085678,0.0278236940150316,0.0092745646716772,0.00890725517972959,0.125803500992057,0.054912769046168
4,1,2003,0.22879586468338,0.0291691939038572,0.0271638118229671,0.00902421936400583,0.01020921786635,0.125792148710384,0.0546010848387828
4,1,2004,0.214624870554945,0.0268964897254498,0.0245259516479525,0.00811453418835603,0.00866158143700924,0.121809187366783,0.0491430778373472
4,1,2005,0.21142841942207,0.0286261377624135,0.0270613649586803,0.00745568218249356,0.00745568218249356,0.114044323754439,0.0538465935402313
4,1,2006,0.19255061230909,0.0246954980107126,0.0231172143032611,0.00844845984577012,0.00807709897342857,0.104166724691803,0.0471628307873761
4,1,2007,0.193609572147211,0.0253023158178833,0.0228657965169019,0.00655985965648826,0.00918380351908357,0.100834414148305,0.0517291790054503
4,1,2008,0.177766354433841,0.0228341070981898,0.0215131256958152,0.00707668608414972,0.00679361864078373,0.0943558144553297,0.0467061281553882
4,1,2009,0.174993321876473,0.0237423371843215,0.0210937896099749,0.00699973287505893,0.011067145221377,0.087875024877429,0.0453090817182869
4,1,2010,0.163423681707758,0.024669508921761,0.0229681634788809,0.00586018985880912,0.00784509287550253,0.0835549650836655,0.0414939249680194
4,1,2011,0.169924898673188,0.0242749855247411,0.0225747919860433,0.00538394620587644,0.00906769887305505,0.0862375944906173,0.044960673578898
4,1,2012,0.162389064894494,0.0268755795046831,0.0245097714496934,0.00596183629857406,0.00662426255397118,0.0830871788912385,0.0398402076460267
4,1,2013,0.160530330045241,0.0233119605614695,0.0217957354843008,0.00540155183741367,0.00928687859765859,0.0824447385710508,0.0400852004776488
4,1,2014,0.167847904588086,0.0250208056528824,0.0233148416310949,0.00644475297119698,0.00777161387703165,0.0861511831002654,0.0424595489867095
4,1,2015,0.168815066516558,0.0230029538834499,0.0215771509567898,0.00636858640574853,0.00883997814529274,0.083932265616059,0.046671282466008
4,1,2016,0.167700821734026,0.0240523287407646,0.0225312328520206,0.00589424656888302,0.00855616437418502,0.0866073971653617,0.0425906848848321
4,1,2017,0.167700821734026,0.0240523287407646,0.0225312328520206,0.00589424656888302,0.00855616437418502,0.0866073971653617,0.0425906848848321
5,1,1975,1.43290322580645,0.0683870967741935,0.0655299539170507,0.0230414746543779,0.0159447004608295,1.20387096774194,0.121658986175115
5,1,1976,1.43290322580645,0.0683870967741935,0.0655299539170507,0.0230414746543779,0.0159447004608295,1.20387096774194,0.121658986175115
5,1,1977,1.43290322580645,0.0683870967741935,0.0655299539170507,0.0230414746543779,0.0159447004608295,1.20387096774194,0.121658986175115
5,1,1978,1.43290322580645,0.0683870967741935,0.0655299539170507,0.0230414746543779,0.0159447004608295,1.20387096774194,0.121658986175115
5,1,1979,1.43290322580645,0.0683870967741935,0.0655299539170507,0.0230414746543779,0.0159447004608295,1.20387096774194,0.121658986175115
5,1,1980,1.41389323269808,0.0663852020876193,0.0632240019882089,0.0279859185271337,0.0152481416559798,1.18963397858696,0.114639991840385
5,1,1981,1.28869322964044,0.0626155551400334,0.0601262517246804,0.0224037307381771,0.0167549268341068,1.07490036323724,0.112018653690885
5,1,1982,1.23350856955554,0.0644134944498024,0.0617542217431592,0.0254108280857019,0.0179254678744098,1.00983418745233,0.115924591693299
5,1,1983,1.15080859445979,0.0626958739632645,0.0589483015292729,0.0264355785208595,0.016610861599314,0.934360964961414,0.110705315414941
5,1,1984,1.13320005512529,0.0604553104079468,0.0578628871486009,0.0233318093341133,0.0163841149990662,0.930991040896306,0.102037779487855
5,1,1985,1.13377616656157,0.0583060959075611,0.055793804521957,0.0274258476261777,0.0153877847368249,0.931746067635909,0.100910370655097
5,1,1986,1.22684085461238,0.057251185307722,0.0537120211250628,0.0267519174983355,0.0181121931700793,1.01855063315647,0.106174925479775
5,1,1987,1.17716543834741,0.0523045160556035,0.0498985083170457,0.0258384309314681,0.0152729186882362,0.977362187015006,0.106387385657097
5,1,1988,1.23445588507593,0.0538694704704991,0.0507006780898815,0.0284135050128711,0.0151045770142772,1.03144191989103,0.105626412687253
5,1,1989,1.21201738426568,0.0503617274115546,0.0477790747237826,0.0228134320753196,0.0164644108845467,1.0162738326383,0.106103981255968
5,1,1990,1.27234396697902,0.0506931663649424,0.0480767448751389,0.0254010919635088,0.0122099669524162,1.07752958355073,0.106510158147417
5,1,1991,1.28151158341825,0.0528039638175506,0.0502088972196795,0.026966126821356,0.0161345444998071,1.08270691622482,0.102900032054714
5,1,1992,1.21329875689656,0.0535129441489692,0.0517066000426749,0.0260790930346242,0.0154668214101451,1.01471380171083,0.103526096591993
5,1,1993,1.24341202149856,0.0496785596692967,0.0467825001370059,0.0274011786516749,0.0160397143326877,1.04926464592999,0.101027922914915
5,1,1994,1.24570320021849,0.0501808087470048,0.0469152463556596,0.0267776116090308,0.0160012557175916,1.04966060465806,0.103082919486797
5,1,1995,1.17185345225084,0.0482801928285491,0.0453156195846908,0.0269987920422807,0.0164110304570726,0.970474226900177,0.109689210022756
5,1,1996,1.09818743557196,0.0443099405290689,0.0409173000709267,0.0258046289392025,0.0150098638451138,0.915293272692113,0.0977697295664607
5,1,1997,1.02932807889677,0.0441212230603583,0.0408121313308315,0.0258710807944828,0.0162446321267683,0.84452031957804,0.0985708233371185
5,1,1998,0.971983099475945,0.0467704971703849,0.0433386996840883,0.0267680203931134,0.0117661628101597,0.795490657323549,0.0911877617787378
5,1,1999,0.947395983331643,0.0459167378424539,0.0433980982139648,0.0287706142177401,0.013561905691864,0.763244678187118,0.0959020473924668
5,1,2000,0.933211073732625,0.0455201441554637,0.042921742692044,0.0238667986269662,0.0129920073170985,0.755076217851519,0.0957559057815778
5,1,2001,0.925916532691936,0.0442763691139805,0.0423801648692705,0.0211426773285175,0.0108083641948475,0.742363961804,0.107325160250591
5,1,2002,0.926189804366396,0.0418685963981152,0.0398927749950581,0.0258738517067004,0.0139248365548788,0.753258388232159,0.091264131474543
5,1,2003,0.906205152484936,0.0431348424117083,0.0408940713773338,0.023247999481635,0.0127910679878875,0.725076160539667,0.101955082064038
5,1,2004,0.891179997640832,0.0423582143949972,0.0400561375257038,0.0220999379452159,0.012062882795097,0.725154213827397,0.0895047486781243
5,1,2005,0.894545273573318,0.0425284522131761,0.0399948422940933,0.0242502663683643,0.0121251331841821,0.714658969318437,0.100982452489159
5,1,2006,0.884712931259642,0.0394276180295183,0.0371083463807231,0.0210518503506025,0.0100799113966868,0.725307606782835,0.0888459447000001
5,1,2007,0.843118107985805,0.0362546079077386,0.0348432363103571,0.0202884667123598,0.0102324440810163,0.694659458086233,0.0816831311984574
5,1,2008,0.785394571781978,0.0392784961105521,0.0359468379583178,0.0213927523459257,0.00964427359857307,0.629771065986821,0.0853079837401056
5,1,2009,0.717933650672417,0.0346849060684448,0.0328408984040465,0.0194937953093538,0.0145764415376249,0.56532006397126,0.0838584437857335
5,1,2010,0.695880433834475,0.0345020810062859,0.0318480747750332,0.0213205167243972,0.00946595555813486,0.552033296100575,0.0785585844450819
5,1,2011,0.685136882578619,0.0366041889222234,0.0349853304440907,0.0201457943945406,0.0116018190932846,0.543306892577768,0.0734781875908022
5,1,2012,0.658952074645478,0.0360307405156373,0.0345712674820925,0.0186082811776962,0.00912170645965501,0.521305524169284,0.0738858223232056
5,1,2013,0.623168135538839,0.0362339217734522,0.033836766643402,0.017702068652679,0.00894323260057218,0.483395551802062,0.0768933607100741
5,1,2014,0.633158886994213,0.0351445837977163,0.0331972585740961,0.0175259270125815,0.0100148154357608,0.502131718376342,0.0683418423718124
5,1,2015,0.66559441786049,0.033802972383342,0.0320433656017434,0.0184295657651645,0.00981675362365549,0.532605189524931,0.070939936563397
5,1,2016,0.714044617929195,0.036475246916129,0.0340682509267397,0.0166638183880792,0.0112943657963648,0.571754124248763,0.0778570625798591
5,1,2017,0.714044617929195,0.036475246916129,0.0340682509267397,0.0166638183880792,0.0112943657963648,0.571754124248763,0.0778570625798591
6,1,1975,1.99469445760303,0.0862150639507342,0.0827096162955945,0.0421601136901942,0.0213169114163903,1.66868782567504,0.176314542870678
6,1,1976,1.99469445760303,0.0862150639507342,0.0827096162955945,0.0421601136901942,0.0213169114163903,1.66868782567504,0.176314542870678
6,1,1977,1.99469445760303,0.0862150639507342,0.0827096162955945,0.0421601136901942,0.0213169114163903,1.66868782567504,0.176314542870678
6,1,1978,1.99469445760303,0.0862150639507342,0.0827096162955945,0.0421601136901942,0.0213169114163903,1.66868782567504,0.176314542870678
6,1,1979,1.99469445760303,0.0862150639507342,0.0827096162955945,0.0421601136901942,0.0213169114163903,1.66868782567504,0.176314542870678
6,1,1980,2.03465534977157,0.0959371507566515,0.0923735029279587,0.0451082790947697,0.0232574910925216,1.69404564151335,0.176306787314277
6,1,1981,1.86362089521035,0.0786524459851564,0.0751526884354656,0.0403393107043308,0.0224721274243304,1.55941828503591,0.162738726060622
6,1,1982,1.73313810247855,0.0775922214349615,0.074190666703808,0.0394396480990503,0.0231673457365051,1.43858184954298,0.154357037665047
6,1,1983,1.60852961350396,0.0733198800093025,0.0707440247517611,0.036797932250591,0.0197788885846926,1.32858934390759,0.150043568751785
6,1,1984,1.63539295821853,0.0755350119998296,0.0732293034528262,0.0415027538460602,0.0197368651623486,1.34100009093715,0.157618236273149
6,1,1985,1.61622902462336,0.0732996372600521,0.0706884542533327,0.041219388891785,0.0222883120930693,1.32573491512583,0.153686771252628
6,1,1986,1.72121061149993,0.0793465884734012,0.0749596376683814,0.0418667696392105,0.0203134895971568,1.39781604237337,0.181867721416798
6,1,1987,1.66119880669215,0.0701542905170381,0.0674146529515192,0.041681628675395,0.0198623723500122,1.33097463584835,0.198525879301353
6,1,1988,1.69030643778555,0.0663317831498606,0.0634216141463115,0.0441542883297105,0.0224785467860344,1.36296260021393,0.194379219306021
6,1,1989,1.62526110777356,0.0668419547531069,0.0643890389823507,0.0386334233894104,0.0209519888752093,1.29851228614407,0.200321454611758
6,1,1990,1.66301413254085,0.0677440641573239,0.0653832861639626,0.0364380951149242,0.0184756538610883,1.35662620601114,0.183730113396379
6,1,1991,1.65500009659534,0.0678722786819408,0.0652146292154793,0.0410913494429822,0.0198301537112899,1.34712162763448,0.179084687124639
6,1,1992,1.58216399713164,0.0677485489069304,0.0640643377881245,0.0404239831091201,0.0187280731872632,1.27739786624819,0.177865525680129
6,1,1993,1.62934615641765,0.0642713563574514,0.0613734530112217,0.0394321848183398,0.0213202889044042,1.32910267043863,0.175219655898817
6,1,1994,1.61398792344128,0.0693485734376625,0.0661867843751551,0.0405762929688451,0.0198138781250464,1.31277481875308,0.171474360156652
6,1,1995,1.57918791584664,0.0654908306932118,0.062377332184846,0.0433742550820616,0.0194325251729038,1.26805278904512,0.182837515853344
6,1,1996,1.49687825496347,0.0641315311348151,0.0611665459624864,0.0400822069592595,0.0186684251591071,1.21421633520146,0.159779756508829
6,1,1997,1.42915887203469,0.0662712591079166,0.0628755416990812,0.0455683368411459,0.0190598331979793,1.15224359430773,0.146015848579922
6,1,1998,1.38184273325989,0.0673437883125719,0.0633506470183969,0.0430611723344811,0.0223400066998436,1.11128042989512,0.137817336017875
6,1,1999,1.33090145872446,0.0635217333869599,0.060572133826703,0.0386608228076522,0.0174869116786656,1.06512146977703,0.146110521074152
6,1,2000,1.38049718956206,0.0630689234950217,0.0594561373701023,0.0402567596776734,0.0193026001531408,1.09549997553628,0.162368930699949
6,1,2001,1.40838559349609,0.0605138558873434,0.0572401554868806,0.0420620899938256,0.0188485780632709,1.12049836434024,0.166462705211413
6,1,2002,1.41098734255659,0.0601306025067005,0.0573225711497049,0.0397965823353525,0.015879901467148,1.14277193362976,0.152408322617627
6,1,2003,1.42541911694314,0.0543914939704981,0.0515337972645175,0.0446753251701639,0.0200991334987305,1.14860356269048,0.157649601613265
6,1,2004,1.39925981605304,0.0591276198345572,0.0555611919715204,0.0423278675323576,0.0170813123966498,1.12727276481407,0.153450251475398
6,1,2005,1.45504174339017,0.057650312946202,0.0552288135332759,0.0467535655880346,0.0152740732199954,1.17796632979574,0.157397461840196
6,1,2006,1.49592247209524,0.0570510303869903,0.0547356476602456,0.04399227180815,0.015374141305585,1.22178115724866,0.157723871345851
6,1,2007,1.45801620231839,0.057273259882922,0.0547750724566879,0.0434869663085191,0.017949939284793,1.19367096243873,0.145635074403423
6,1,2008,1.38999502446535,0.0582969576920899,0.0563598752371312,0.0452908326373673,0.0194630665712515,1.11317671744959,0.153767450115053
6,1,2009,1.29394750926546,0.0590404742130889,0.0566605481207783,0.042564062804785,0.0271860788237014,1.00918019875861,0.155976694665277
6,1,2010,1.26418898699276,0.0603767363078273,0.0578345579369714,0.0433986164738969,0.0175228723419709,1.00842768446773,0.134463077401342
6,1,2011,1.26459642702449,0.0533913212584087,0.0510046231226851,0.0406622645345497,0.0196239624492827,1.0157610473185,0.135157831463753
6,1,2012,1.232265831395,0.0500456471716071,0.047188369737934,0.0380970324489742,0.0157583179675302,0.996150814376019,0.132214019430872
